z	10 mm Bz	10 mm Br	28 mm Bz	28 mm Br	48 mm Bz	48 mm Br	68 mm Bz	68 mm Br	88 mm Bz	88 mm Br
-1280.2	0.0016438	-0.00016236	0.0016446	-0.00027924	0.0016373	-0.00038728	0.0016195	-0.0005125	0.0011069	-3.6851e-05
-1279.3	0.001667	-0.00016318	0.0016677	-0.00028064	0.0016604	-0.00038876	0.0016426	-0.00051493	0.0011211	-3.7996e-05
-1278.4	0.0016904	-0.00016417	0.001691	-0.00028217	0.0016837	-0.00039162	0.0016659	-0.00051964	0.0011356	-3.8653e-05
-1277.5	0.0017139	-0.00016455	0.0017144	-0.00028375	0.0017071	-0.00039438	0.0016892	-0.00052181	0.0011505	-3.9702e-05
-1276.6	0.0017373	-0.00016442	0.0017379	-0.00028413	0.0017306	-0.00039529	0.0017127	-0.00052331	0.0011654	-3.9802e-05
-1275.7	0.0017609	-0.00016596	0.0017616	-0.00028687	0.0017543	-0.00039913	0.0017363	-0.00052639	0.0011802	-3.9501e-05
-1274.8	0.0017846	-0.00016617	0.0017852	-0.00028655	0.001778	-0.00039891	0.0017598	-0.00052564	0.0011951	-3.9761e-05
-1273.9	0.0018085	-0.00016792	0.0018091	-0.00028952	0.0018019	-0.00040301	0.0017836	-0.00053015	0.0012103	-4.0534e-05
-1273.0	0.0018325	-0.00016806	0.001833	-0.00028982	0.0018259	-0.00040278	0.0018073	-0.00052945	0.0012256	-4.0861e-05
-1272.1	0.0018566	-0.00016918	0.0018572	-0.00029259	0.00185	-0.00040619	0.0018312	-0.00053343	0.0012413	-4.1916e-05
-1271.3	0.0018808	-0.00016986	0.0018814	-0.0002931	0.0018742	-0.00040659	0.0018553	-0.00053599	0.001257	-4.1901e-05
-1270.4	0.0019051	-0.00017045	0.0019056	-0.00029345	0.0018983	-0.0004066	0.0018793	-0.00053564	0.0012728	-4.2349e-05
-1269.5	0.0019295	-0.00017144	0.0019299	-0.00029443	0.0019226	-0.00040796	0.0019034	-0.00053817	0.001289	-4.3161e-05
-1268.6	0.0019539	-0.00017142	0.0019542	-0.00029508	0.0019469	-0.0004087	0.0019276	-0.00053968	0.0013049	-4.2518e-05
-1267.7	0.0019783	-0.00017132	0.0019788	-0.00029718	0.0019713	-0.00041154	0.0019519	-0.00054231	0.0013207	-4.207e-05
-1266.8	0.0020028	-0.00017169	0.0020035	-0.00029924	0.0019959	-0.0004131	0.0019763	-0.00054498	0.0013366	-4.2386e-05
-1265.9	0.0020274	-0.00017239	0.0020282	-0.00029988	0.0020206	-0.00041433	0.0020008	-0.00054584	0.0013524	-4.2093e-05
-1265.0	0.0020521	-0.00017374	0.0020531	-0.00030173	0.0020454	-0.00041695	0.0020254	-0.00054962	0.0013685	-4.315e-05
-1264.1	0.002077	-0.0001747	0.002078	-0.00030092	0.0020701	-0.0004166	0.0020501	-0.00055008	0.0013848	-4.3476e-05
-1263.2	0.0021021	-0.00017613	0.002103	-0.00030369	0.0020952	-0.00042099	0.002075	-0.00055702	0.0014012	-4.3773e-05
-1262.3	0.0021272	-0.00017617	0.0021281	-0.00030434	0.0021203	-0.00042251	0.0021	-0.0005585	0.0014175	-4.3367e-05
-1261.4	0.0021523	-0.00017594	0.0021534	-0.00030625	0.0021455	-0.00042458	0.0021252	-0.00056213	0.0014335	-4.2916e-05
-1260.5	0.0021775	-0.00017733	0.0021788	-0.00030801	0.0021709	-0.00042644	0.0021505	-0.00056459	0.0014495	-4.2527e-05
-1259.6	0.0022028	-0.00017734	0.0022042	-0.00030713	0.0021962	-0.00042553	0.0021758	-0.00056312	0.0014655	-4.2678e-05
-1258.7	0.0022282	-0.00017855	0.0022296	-0.00030825	0.0022216	-0.00042725	0.0022011	-0.00056544	0.0014814	-4.2561e-05
-1257.8	0.0022537	-0.00017885	0.0022551	-0.00030869	0.002247	-0.00042764	0.0022265	-0.00056545	0.0014976	-4.309e-05
-1256.9	0.0022793	-0.00017936	0.0022806	-0.00030889	0.0022724	-0.00042852	0.0022519	-0.00056689	0.0015138	-4.343e-05
-1256.0	0.0023049	-0.00018003	0.0023063	-0.0003112	0.0022981	-0.00043203	0.0022775	-0.00057104	0.0015302	-4.3749e-05
-1255.1	0.0023306	-0.00018008	0.002332	-0.00031129	0.0023238	-0.00043196	0.0023031	-0.00057177	0.0015467	-4.4027e-05
-1254.2	0.0023565	-0.00018177	0.0023579	-0.0003136	0.0023497	-0.00043585	0.0023289	-0.00057675	0.001563	-4.3541e-05
-1253.3	0.0023824	-0.000182	0.0023838	-0.00031458	0.0023757	-0.00043728	0.0023548	-0.00057779	0.0015793	-4.3351e-05
-1252.4	0.0024085	-0.00018301	0.0024099	-0.00031593	0.0024018	-0.00043994	0.0023809	-0.00058082	0.0015957	-4.3733e-05
-1251.5	0.0024348	-0.00018477	0.0024362	-0.00031926	0.0024281	-0.00044374	0.0024071	-0.00058474	0.0016121	-4.3843e-05
-1250.6	0.0024611	-0.00018482	0.0024626	-0.00031924	0.0024545	-0.0004431	0.0024333	-0.00058408	0.001629	-4.5056e-05
-1249.7	0.0024878	-0.00018709	0.0024892	-0.00032226	0.0024811	-0.00044793	0.0024596	-0.00058889	0.0016463	-4.6379e-05
-1248.8	0.0025145	-0.00018761	0.0025158	-0.00032213	0.0025077	-0.00044815	0.0024861	-0.00059041	0.0016639	-4.6931e-05
-1247.9	0.0025413	-0.00018827	0.0025425	-0.00032345	0.0025344	-0.00044978	0.0025127	-0.00059404	0.001681	-4.5668e-05
-1247.0	0.0025681	-0.00018787	0.0025693	-0.00032447	0.0025612	-0.00045025	0.0025393	-0.00059362	0.0016981	-4.5458e-05
-1246.1	0.0025951	-0.00018954	0.0025962	-0.00032699	0.0025881	-0.00045341	0.0025661	-0.00059751	0.0017152	-4.5745e-05
-1245.2	0.0026221	-0.0001895	0.0026233	-0.00032721	0.0026151	-0.00045351	0.0025929	-0.000598	0.0017323	-4.5578e-05
-1244.3	0.0026492	-0.00019042	0.0026503	-0.00032776	0.0026421	-0.00045439	0.0026198	-0.00060048	0.001749	-4.472e-05
-1243.4	0.0026766	-0.00019168	0.0026775	-0.00033004	0.0026693	-0.00045746	0.0026469	-0.00060509	0.0017657	-4.4555e-05
-1242.5	0.0027039	-0.00019171	0.0027047	-0.00032939	0.0026964	-0.00045641	0.0026741	-0.00060548	0.0017827	-4.5177e-05
-1241.6	0.0027313	-0.00019275	0.0027321	-0.00033162	0.0027237	-0.00045994	0.0027014	-0.00060845	0.0018	-4.62e-05
-1240.7	0.0027589	-0.00019365	0.0027596	-0.000333	0.0027512	-0.00046201	0.0027287	-0.00061056	0.0018177	-4.7387e-05
-1239.8	0.0027865	-0.00019388	0.0027872	-0.0003344	0.0027788	-0.00046359	0.0027562	-0.00061284	0.0018353	-4.7037e-05
-1238.9	0.0028143	-0.00019506	0.002815	-0.00033722	0.0028065	-0.00046715	0.0027838	-0.00061706	0.0018526	-4.6064e-05
-1238.0	0.0028421	-0.00019465	0.0028429	-0.00033815	0.0028344	-0.00046817	0.0028116	-0.00061884	0.00187	-4.639e-05
-1237.1	0.0028699	-0.0001956	0.0028709	-0.00033934	0.0028623	-0.00047008	0.0028394	-0.00062102	0.0018875	-4.6701e-05
-1236.2	0.0028981	-0.0001974	0.0028991	-0.00034097	0.0028904	-0.00047242	0.0028674	-0.00062436	0.0019051	-4.7133e-05
-1235.3	0.0029261	-0.00019712	0.0029272	-0.00034084	0.0029185	-0.0004724	0.0028953	-0.00062264	0.0019228	-4.7202e-05
-1234.4	0.0029544	-0.0001982	0.0029555	-0.0003428	0.0029467	-0.00047497	0.0029233	-0.00062553	0.0019407	-4.769e-05
-1233.5	0.0029827	-0.00019848	0.0029839	-0.0003437	0.002975	-0.00047645	0.0029514	-0.00062723	0.0019585	-4.7502e-05
-1232.6	0.003011	-0.00019915	0.0030124	-0.00034547	0.0030035	-0.0004784	0.0029797	-0.00062965	0.0019762	-4.7302e-05
-1231.7	0.0030395	-0.00019966	0.0030409	-0.0003452	0.0030319	-0.00047839	0.0030079	-0.00063025	0.0019938	-4.6998e-05
-1230.8	0.0030682	-0.00020118	0.0030695	-0.00034668	0.0030605	-0.00048135	0.0030364	-0.00063574	0.0020114	-4.6934e-05
-1229.9	0.0030969	-0.00020206	0.0030982	-0.00034748	0.0030892	-0.00048278	0.0030651	-0.00064014	0.0020293	-4.7872e-05
-1229.0	0.0031258	-0.00020232	0.0031269	-0.00034813	0.003118	-0.00048413	0.0030939	-0.00064206	0.0020475	-4.8502e-05
-1228.1	0.0031547	-0.00020335	0.0031559	-0.00035128	0.003147	-0.00048939	0.0031229	-0.00064818	0.0020663	-5.0237e-05
-1227.2	0.0031838	-0.00020365	0.0031849	-0.00035206	0.0031761	-0.00048962	0.003152	-0.00064874	0.0020854	-5.0913e-05
-1226.3	0.0032129	-0.00020489	0.0032142	-0.00035471	0.0032054	-0.00049249	0.0031812	-0.00065142	0.0021046	-5.1324e-05
-1225.4	0.0032423	-0.00020608	0.0032436	-0.00035644	0.0032348	-0.00049467	0.0032104	-0.00065146	0.0021236	-5.0665e-05
-1224.5	0.0032719	-0.00020748	0.0032732	-0.00035776	0.0032643	-0.00049677	0.0032396	-0.00065247	0.0021425	-5.0459e-05
-1223.6	0.0033015	-0.00020821	0.0033029	-0.00035973	0.0032939	-0.00049821	0.0032689	-0.00065381	0.0021616	-5.1036e-05
-1222.7	0.0033313	-0.00020917	0.0033327	-0.00036154	0.0033237	-0.00050102	0.0032984	-0.000658	0.0021808	-5.1029e-05
-1221.8	0.0033612	-0.00020971	0.0033626	-0.00036239	0.0033535	-0.00050129	0.003328	-0.00066037	0.0022002	-5.1764e-05
-1220.9	0.0033911	-0.00021008	0.0033926	-0.0003632	0.0033834	-0.00050286	0.0033578	-0.0006641	0.0022197	-5.227e-05
-1220.0	0.0034212	-0.00021091	0.0034227	-0.00036493	0.0034134	-0.00050533	0.0033878	-0.000669	0.0022391	-5.1719e-05
-1219.1	0.0034512	-0.00021093	0.0034529	-0.00036564	0.0034436	-0.00050696	0.0034178	-0.00067046	0.0022586	-5.1952e-05
-1218.2	0.0034814	-0.00021182	0.003483	-0.00036546	0.0034737	-0.00050722	0.0034479	-0.00067128	0.0022782	-5.2418e-05
-1217.3	0.0035119	-0.00021414	0.0035135	-0.00036874	0.0035041	-0.0005112	0.0034782	-0.00067611	0.0022971	-5.0375e-05
-1216.4	0.0035424	-0.00021378	0.0035439	-0.00036852	0.0035345	-0.00051085	0.0035085	-0.00067571	0.0023158	-4.986e-05
-1215.5	0.0035731	-0.00021525	0.0035745	-0.00037132	0.0035651	-0.00051465	0.003539	-0.00068137	0.0023341	-4.8955e-05
-1214.6	0.0036038	-0.00021555	0.0036053	-0.00037267	0.0035957	-0.00051565	0.0035696	-0.00068243	0.0023531	-5.0662e-05
-1213.8	0.0036346	-0.00021648	0.0036361	-0.00037372	0.0036265	-0.00051766	0.0036003	-0.0006851	0.0023725	-5.1824e-05
-1212.9	0.0036656	-0.0002177	0.0036672	-0.0003763	0.0036575	-0.00052207	0.0036312	-0.00068979	0.0023926	-5.3645e-05
-1212.0	0.0036967	-0.00021822	0.0036984	-0.0003778	0.0036887	-0.00052398	0.0036622	-0.00069108	0.0024121	-5.2113e-05
-1211.1	0.003728	-0.00021941	0.0037296	-0.00037832	0.0037199	-0.00052517	0.0036932	-0.00069248	0.0024315	-5.1805e-05
-1210.2	0.0037594	-0.00022033	0.003761	-0.00038038	0.0037512	-0.00052757	0.0037244	-0.00069518	0.0024504	-5.0238e-05
-1209.3	0.0037908	-0.00022024	0.0037924	-0.00038036	0.0037826	-0.00052755	0.0037556	-0.00069528	0.0024694	-5.0811e-05
-1208.4	0.0038224	-0.00022209	0.003824	-0.00038264	0.0038141	-0.00053062	0.0037869	-0.00069961	0.0024886	-5.1364e-05
-1207.5	0.003854	-0.00022178	0.0038555	-0.0003815	0.0038456	-0.00052949	0.0038183	-0.00069949	0.0025084	-5.2811e-05
-1206.6	0.0038858	-0.00022357	0.0038872	-0.00038445	0.0038773	-0.00053459	0.0038499	-0.00070695	0.0025281	-5.2562e-05
-1205.7	0.0039178	-0.00022407	0.003919	-0.00038496	0.0039091	-0.00053535	0.0038817	-0.00070869	0.0025484	-5.4031e-05
-1204.8	0.0039499	-0.00022579	0.0039509	-0.00038699	0.0039411	-0.00053878	0.0039137	-0.00071458	0.0025686	-5.4084e-05
-1203.9	0.0039822	-0.00022663	0.003983	-0.00038891	0.0039733	-0.00054151	0.0039458	-0.00071659	0.0025889	-5.4014e-05
-1203.0	0.0040146	-0.00022736	0.0040153	-0.00039078	0.0040056	-0.000544	0.0039781	-0.00071916	0.0026094	-5.47e-05
-1202.1	0.0040471	-0.00022797	0.0040477	-0.00039362	0.0040381	-0.0005475	0.0040104	-0.0007211	0.0026302	-5.5518e-05
-1201.2	0.0040797	-0.00022852	0.0040805	-0.00039713	0.0040709	-0.00055134	0.0040428	-0.00072294	0.002651	-5.5696e-05
-1200.3	0.0041124	-0.00022957	0.0041134	-0.00039845	0.0041037	-0.00055271	0.0040753	-0.00072544	0.0026725	-5.7335e-05
-1199.4	0.0041453	-0.00023129	0.0041464	-0.00039927	0.0041366	-0.0005536	0.004108	-0.00072839	0.0026939	-5.7048e-05
-1198.5	0.0041785	-0.00023263	0.0041794	-0.00040019	0.0041696	-0.00055449	0.0041408	-0.00073255	0.0027154	-5.7491e-05
-1197.6	0.0042117	-0.00023352	0.0042125	-0.00040125	0.0042026	-0.00055592	0.0041738	-0.00073608	0.002737	-5.7569e-05
-1196.7	0.004245	-0.00023347	0.0042457	-0.00040266	0.0042358	-0.00055781	0.0042069	-0.00073933	0.0027584	-5.7059e-05
-1195.8	0.0042784	-0.0002342	0.0042791	-0.00040372	0.0042691	-0.00056008	0.0042402	-0.00074226	0.0027796	-5.6755e-05
-1194.9	0.0043118	-0.00023442	0.0043125	-0.00040511	0.0043025	-0.0005617	0.0042735	-0.00074338	0.0028012	-5.757e-05
-1194.0	0.0043455	-0.00023645	0.0043462	-0.00040773	0.0043361	-0.0005655	0.004307	-0.00074809	0.0028225	-5.6926e-05
-1193.1	0.0043793	-0.00023731	0.0043799	-0.00040849	0.0043698	-0.00056669	0.0043406	-0.00074899	0.0028437	-5.6362e-05
-1192.2	0.0044132	-0.00023796	0.0044137	-0.00041045	0.0044036	-0.00056895	0.0043743	-0.00075155	0.0028646	-5.604e-05
-1191.3	0.0044473	-0.00023968	0.0044478	-0.00041265	0.0044376	-0.00057225	0.0044082	-0.00075598	0.0028861	-5.7166e-05
-1190.4	0.0044814	-0.00023941	0.0044819	-0.00041334	0.0044716	-0.00057284	0.0044421	-0.00075663	0.0029082	-5.9107e-05
-1189.5	0.0045158	-0.00024117	0.0045163	-0.00041682	0.004506	-0.00057798	0.0044762	-0.00076255	0.002931	-6.095e-05
-1188.6	0.0045502	-0.00024116	0.0045508	-0.00041819	0.0045405	-0.00057995	0.0045105	-0.00076364	0.0029538	-6.0815e-05
-1187.7	0.0045847	-0.00024234	0.0045855	-0.00042044	0.0045751	-0.00058303	0.0045449	-0.00076822	0.0029762	-5.9657e-05
-1186.8	0.0046193	-0.00024268	0.0046202	-0.00042008	0.0046097	-0.00058238	0.0045793	-0.00076838	0.0029981	-5.843e-05
-1185.9	0.004654	-0.00024372	0.0046549	-0.00042082	0.0046444	-0.00058337	0.0046139	-0.00077116	0.0030199	-5.8237e-05
-1185.0	0.004689	-0.0002461	0.00469	-0.00042435	0.0046794	-0.00058835	0.0046488	-0.00077803	0.0030419	-5.8705e-05
-1184.1	0.004724	-0.00024527	0.0047248	-0.00042225	0.0047142	-0.00058562	0.0046835	-0.00077479	0.0030637	-5.8248e-05
-1183.2	0.0047593	-0.00024783	0.0047599	-0.00042509	0.0047492	-0.00058967	0.0047184	-0.00078003	0.003086	-5.9509e-05
-1182.3	0.0047948	-0.00024901	0.0047951	-0.00042628	0.0047844	-0.00059242	0.0047536	-0.00078385	0.0031084	-5.9733e-05
-1181.4	0.0048304	-0.00024977	0.0048305	-0.00042863	0.0048198	-0.00059531	0.0047888	-0.00078674	0.0031311	-6.0541e-05
-1180.5	0.0048662	-0.00025139	0.0048661	-0.00043136	0.0048554	-0.00059961	0.0048243	-0.00079192	0.0031538	-6.075e-05
-1179.6	0.0049021	-0.00025202	0.0049018	-0.00043296	0.0048912	-0.00060228	0.0048599	-0.00079457	0.0031763	-6.0048e-05
-1178.7	0.0049381	-0.00025308	0.0049378	-0.00043609	0.0049272	-0.00060666	0.0048958	-0.00079966	0.0031991	-6.0743e-05
-1177.8	0.0049742	-0.00025293	0.0049738	-0.00043645	0.0049633	-0.00060712	0.0049317	-0.00080091	0.0032222	-6.1814e-05
-1176.9	0.0050104	-0.00025385	0.0050101	-0.00043967	0.0049996	-0.00061078	0.0049678	-0.00080599	0.0032454	-6.1854e-05
-1176.0	0.0050467	-0.00025494	0.0050465	-0.00044144	0.005036	-0.00061328	0.0050041	-0.000809	0.0032692	-6.3445e-05
-1175.1	0.005083	-0.00025528	0.005083	-0.00044202	0.0050725	-0.00061372	0.0050403	-0.00080907	0.0032929	-6.324e-05
-1174.2	0.0051197	-0.00025744	0.0051197	-0.00044426	0.0051091	-0.0006163	0.0050768	-0.00081358	0.0033164	-6.2792e-05
-1173.3	0.0051567	-0.00025981	0.0051567	-0.00044865	0.0051461	-0.00062207	0.0051135	-0.00081982	0.0033395	-6.1718e-05
-1172.4	0.0051937	-0.00025916	0.0051936	-0.00044751	0.0051829	-0.00062031	0.0051502	-0.00081822	0.0033623	-6.0747e-05
-1171.5	0.0052309	-0.00026141	0.005231	-0.00045248	0.0052202	-0.00062722	0.0051873	-0.00082749	0.003385	-6.0619e-05
-1170.6	0.005268	-0.00026023	0.0052682	-0.00045099	0.0052574	-0.00062584	0.0052243	-0.00082554	0.0034085	-6.2806e-05
-1169.7	0.0053054	-0.00026248	0.0053058	-0.00045508	0.0052949	-0.00063174	0.0052616	-0.00083177	0.0034325	-6.3834e-05
-1168.8	0.0053429	-0.00026336	0.0053433	-0.00045519	0.0053325	-0.00063168	0.0052989	-0.00083341	0.0034561	-6.3236e-05
-1167.9	0.0053804	-0.00026302	0.0053808	-0.00045418	0.00537	-0.0006309	0.0053362	-0.00083209	0.0034801	-6.3943e-05
-1167.0	0.0054183	-0.00026583	0.0054187	-0.0004589	0.0054079	-0.00063785	0.0053739	-0.00084086	0.0035041	-6.403e-05
-1166.1	0.0054561	-0.00026553	0.0054565	-0.00045783	0.0054456	-0.00063559	0.0054115	-0.00083972	0.0035281	-6.4198e-05
-1165.2	0.0054943	-0.00026851	0.0054946	-0.000462	0.0054837	-0.00064149	0.0054495	-0.00084845	0.003552	-6.3731e-05
-1164.3	0.0055328	-0.00026996	0.0055329	-0.00046363	0.005522	-0.00064364	0.0054878	-0.00085239	0.0035762	-6.4578e-05
-1163.4	0.0055713	-0.00027007	0.0055711	-0.00046355	0.0055602	-0.00064383	0.005526	-0.00085318	0.0036006	-6.5171e-05
-1162.5	0.0056101	-0.00027235	0.0056099	-0.0004695	0.005599	-0.00065183	0.0055647	-0.00086319	0.0036254	-6.6203e-05
-1161.6	0.0056487	-0.00027136	0.0056484	-0.00046716	0.0056376	-0.00064951	0.0056032	-0.00085899	0.0036499	-6.5198e-05
-1160.7	0.0056877	-0.00027311	0.0056874	-0.00047134	0.0056765	-0.00065527	0.0056419	-0.00086358	0.0036743	-6.5346e-05
-1159.8	0.0057267	-0.00027378	0.0057263	-0.00047235	0.0057155	-0.00065619	0.0056806	-0.00086296	0.0036988	-6.5263e-05
-1158.9	0.005766	-0.00027592	0.0057655	-0.00047482	0.0057547	-0.00065951	0.0057195	-0.0008679	0.0037234	-6.5667e-05
-1158.0	0.0058054	-0.00027634	0.0058048	-0.00047584	0.0057939	-0.00066065	0.0057585	-0.00087039	0.003748	-6.5621e-05
-1157.1	0.0058448	-0.00027681	0.0058441	-0.00047632	0.0058332	-0.00066141	0.0057976	-0.00087384	0.003773	-6.6721e-05
-1156.3	0.0058844	-0.00027832	0.0058837	-0.00047906	0.0058727	-0.00066489	0.0058371	-0.00087966	0.0037983	-6.7599e-05
-1155.4	0.0059242	-0.00027932	0.0059233	-0.00048021	0.0059124	-0.00066746	0.0058767	-0.00088376	0.0038233	-6.6613e-05
-1154.5	0.0059641	-0.00027963	0.005963	-0.00048099	0.0059521	-0.00066797	0.0059164	-0.00088577	0.0038484	-6.7031e-05
-1153.6	0.0060041	-0.00028055	0.0060029	-0.00048318	0.0059919	-0.00067051	0.0059562	-0.00088991	0.0038739	-6.8133e-05
-1152.7	0.0060441	-0.00028131	0.0060431	-0.00048694	0.006032	-0.00067451	0.0059962	-0.00089196	0.0038998	-6.8982e-05
-1151.8	0.0060847	-0.00028443	0.0060837	-0.00049227	0.0060725	-0.00068178	0.0060365	-0.00089966	0.0039259	-6.9736e-05
-1150.9	0.0061254	-0.00028606	0.0061239	-0.00048738	0.0061129	-0.000679	0.0060768	-0.00089932	0.0039522	-7.0154e-05
-1150.0	0.0061664	-0.00028793	0.0061648	-0.00049601	0.0061537	-0.00068727	0.0061175	-0.0009062	0.0039785	-7.027e-05
-1149.1	0.0062076	-0.00028911	0.0062058	-0.00049598	0.0061946	-0.0006875	0.0061582	-0.00090886	0.0040048	-7.0264e-05
-1148.2	0.0062489	-0.00028963	0.0062469	-0.00049795	0.0062356	-0.00069108	0.0061992	-0.00091428	0.0040312	-7.0307e-05
-1147.3	0.0062902	-0.00028975	0.0062882	-0.0005009	0.006277	-0.0006954	0.0062403	-0.00091849	0.0040576	-7.0461e-05
-1146.4	0.0063315	-0.0002902	0.0063297	-0.00050257	0.0063184	-0.00069731	0.0062816	-0.00092093	0.0040842	-7.1009e-05
-1145.5	0.006373	-0.00029147	0.0063714	-0.00050464	0.00636	-0.0007005	0.006323	-0.0009241	0.0041106	-7.0419e-05
-1144.6	0.0064148	-0.00029301	0.0064131	-0.00050583	0.0064018	-0.00070216	0.0063645	-0.00092623	0.0041367	-6.9826e-05
-1143.7	0.0064568	-0.00029459	0.006455	-0.00050734	0.0064436	-0.00070479	0.0064062	-0.00093039	0.0041631	-7.0505e-05
-1142.8	0.006499	-0.00029656	0.006497	-0.00050912	0.0064857	-0.00070811	0.0064481	-0.0009336	0.00419	-7.1756e-05
-1141.9	0.0065415	-0.00029806	0.0065391	-0.00051073	0.0065279	-0.00071047	0.0064901	-0.00093713	0.0042171	-7.2304e-05
-1141.0	0.0065843	-0.00030022	0.0065816	-0.00051436	0.0065704	-0.00071573	0.0065324	-0.00094358	0.0042445	-7.3029e-05
-1140.1	0.0066271	-0.00030076	0.0066242	-0.00051653	0.0066131	-0.00071873	0.0065748	-0.00094659	0.0042719	-7.3113e-05
-1139.2	0.00667	-0.00030093	0.006667	-0.00051852	0.0066559	-0.00072155	0.0066173	-0.00094949	0.0042996	-7.4101e-05
-1138.3	0.0067132	-0.00030297	0.0067102	-0.00052321	0.0066992	-0.0007282	0.0066603	-0.00095824	0.0043277	-7.4919e-05
-1137.4	0.0067562	-0.0003023	0.0067534	-0.00052282	0.0067424	-0.00072703	0.0067031	-0.00095506	0.0043554	-7.3919e-05
-1136.5	0.0067995	-0.00030353	0.0067966	-0.00052395	0.0067856	-0.0007287	0.006746	-0.00095788	0.0043828	-7.3097e-05
-1135.6	0.0068432	-0.00030696	0.0068402	-0.00052769	0.0068292	-0.00073388	0.0067893	-0.0009659	0.00441	-7.2655e-05
-1134.7	0.0068868	-0.00030622	0.0068836	-0.00052585	0.0068727	-0.00073143	0.0068326	-0.00096577	0.0044374	-7.3276e-05
-1133.8	0.0069309	-0.00030925	0.0069273	-0.00052971	0.0069164	-0.00073708	0.0068763	-0.00097556	0.0044651	-7.3879e-05
-1132.9	0.006975	-0.00030972	0.006971	-0.00053025	0.0069603	-0.00073775	0.0069201	-0.00097647	0.0044932	-7.4982e-05
-1132.0	0.0070193	-0.00031102	0.007015	-0.0005332	0.0070043	-0.00074125	0.006964	-0.00098064	0.0045216	-7.5858e-05
-1131.1	0.0070637	-0.00031157	0.0070593	-0.00053612	0.0070485	-0.00074392	0.0070081	-0.00098318	0.00455	-7.5621e-05
-1130.2	0.0071083	-0.00031317	0.0071038	-0.00053932	0.007093	-0.0007487	0.0070524	-0.0009891	0.0045781	-7.5189e-05
-1129.3	0.0071531	-0.00031434	0.0071485	-0.00054164	0.0071377	-0.00075193	0.007097	-0.00099345	0.0046066	-7.5895e-05
-1128.4	0.007198	-0.00031465	0.0071934	-0.00054358	0.0071825	-0.00075417	0.0071416	-0.00099579	0.0046348	-7.5203e-05
-1127.5	0.0072433	-0.00031795	0.0072387	-0.00054889	0.0072277	-0.00076129	0.0071867	-0.0010069	0.0046636	-7.7108e-05
-1126.6	0.0072885	-0.00031763	0.0072839	-0.00054846	0.007273	-0.00076069	0.0072317	-0.0010045	0.0046931	-7.863e-05
-1125.7	0.0073341	-0.0003199	0.0073295	-0.00055141	0.0073184	-0.00076518	0.007277	-0.0010093	0.0047226	-7.8687e-05
-1124.8	0.0073798	-0.00032102	0.0073753	-0.00055543	0.0073642	-0.00077019	0.0073224	-0.0010146	0.004752	-7.8424e-05
-1123.9	0.0074256	-0.00032151	0.0074212	-0.0005561	0.0074101	-0.00077166	0.007368	-0.0010177	0.0047815	-7.8853e-05
-1123.0	0.0074715	-0.00032182	0.0074671	-0.00055635	0.0074559	-0.00077216	0.0074137	-0.0010193	0.0048109	-7.8499e-05
-1122.1	0.0075178	-0.00032508	0.0075134	-0.00056068	0.0075022	-0.00077807	0.0074598	-0.0010286	0.0048403	-7.8379e-05
-1121.2	0.0075641	-0.00032521	0.0075598	-0.0005618	0.0075485	-0.00077971	0.007506	-0.0010296	0.0048694	-7.7686e-05
-1120.3	0.0076108	-0.00032733	0.0076065	-0.00056573	0.0075952	-0.00078521	0.0075524	-0.0010367	0.0048988	-7.8489e-05
-1119.4	0.0076575	-0.00032768	0.0076531	-0.00056465	0.0076418	-0.0007841	0.0075988	-0.001034	0.0049291	-8.099e-05
-1118.5	0.0077046	-0.00033113	0.0077002	-0.00057064	0.0076889	-0.00079276	0.0076456	-0.0010455	0.0049595	-8.1111e-05
-1117.6	0.0077516	-0.00032973	0.007747	-0.00056791	0.0077358	-0.00078971	0.0076922	-0.0010397	0.0049905	-8.2707e-05
-1116.7	0.0077992	-0.00033418	0.0077945	-0.00057571	0.0077833	-0.00080036	0.0077395	-0.0010542	0.0050212	-8.1779e-05
-1115.8	0.0078469	-0.0003347	0.007842	-0.00057545	0.0078308	-0.00080017	0.0077868	-0.0010557	0.005052	-8.2312e-05
